City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Categoryid
New York,Norwood,40.87722415599446,-73.8793907395681,T-Mobile,40.872766,-73.878644,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
New York,Norwood,40.87722415599446,-73.8793907395681,Foodtown of Bainbridge,40.873496,-73.878825,Supermarket,52f2ab2ebcbc57f1066b8b46
New York,Norwood,40.87722415599446,-73.8793907395681,Nicky's Pizza & Ristorante,40.87337458632297,-73.88050846237203,Pizza Place,4bf58dd8d48988d1ca941735
New York,Norwood,40.87722415599446,-73.8793907395681,McDonald's,40.872894,-73.878677,Fast Food Restaurant,4bf58dd8d48988d16e941735
New York,Norwood,40.87722415599446,-73.8793907395681,M & R Pizza,40.88057929014473,-73.8832210222942,Pizza Place,4bf58dd8d48988d1ca941735
New York,Norwood,40.87722415599446,-73.8793907395681,El Presidente II,40.880516213384304,-73.88323277718456,Spanish Restaurant,4bf58dd8d48988d150941735
New York,Norwood,40.87722415599446,-73.8793907395681,Chase Bank,40.87303330866416,-73.87817837297916,Bank,4bf58dd8d48988d10a951735
New York,Norwood,40.87722415599446,-73.8793907395681,Alex's Café-sito,40.879776555430134,-73.87975396530413,Food Truck,4bf58dd8d48988d1cb941735
New York,Norwood,40.87722415599446,-73.8793907395681,MTA Bus Stop - BX10/BX16/BX28/BX30/BX34/BX38,40.879816496734485,-73.87862274838982,Bus Stop,52f2ab2ebcbc57f1066b8b4f
New York,Norwood,40.87722415599446,-73.8793907395681,Williamsbridge Reservoir Oval Park Track,40.87974113853551,-73.87593536425706,Athletics & Sports,4f4528bc4b90abdf24c9de85
New York,Norwood,40.87722415599446,-73.8793907395681,East 205th St,40.87388231771641,-73.87641197566941,Park,4bf58dd8d48988d163941735
New York,Norwood,40.87722415599446,-73.8793907395681,Mta BX 10,40.881279393078955,-73.87868399884185,Bus Station,4bf58dd8d48988d1fe931735
New York,Norwood,40.87722415599446,-73.8793907395681,Sing Fei Chinese Restaurant,40.879907,-73.87530699999999,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Norwood,40.87722415599446,-73.8793907395681,Pine Deli,40.88034,-73.88314247131348,American Restaurant,4bf58dd8d48988d14e941735
New York,Norwood,40.87722415599446,-73.8793907395681,Joseph's Pizza,40.87920220241614,-73.87439641829206,Pizza Place,4bf58dd8d48988d1ca941735
New York,Norwood,40.87722415599446,-73.8793907395681,E & N Pet Paradise,40.879437,-73.874461,Pet Store,4bf58dd8d48988d100951735
New York,Norwood,40.87722415599446,-73.8793907395681,Happy Dragon,40.88041,-73.883442,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Norwood,40.87722415599446,-73.8793907395681,K&S Wine & Liquor,40.880348757594454,-73.88357249191725,Liquor Store,4bf58dd8d48988d186941735
New York,Williamsbridge,40.88103887819211,-73.85744642974205,Frank's Soup Bowl,40.877494,-73.85914100000001,Soup Place,4bf58dd8d48988d1dd931735
New York,Williamsbridge,40.88103887819211,-73.85744642974205,Club Mystique,40.88414927642994,-73.85647600392656,Nightclub,4bf58dd8d48988d11f941735
New York,Williamsbridge,40.88103887819211,-73.85744642974205,Cue Lounge,40.884163389332585,-73.8564844261784,Bar,4bf58dd8d48988d116941735
New York,Williamsbridge,40.88103887819211,-73.85744642974205,The Dumplin Shop,40.88414315581045,-73.856449229114,Caribbean Restaurant,4bf58dd8d48988d144941735
New York,Baychester,40.866858107252696,-73.83579759808117,Caridad & Louie,40.86584304086998,-73.83770669702484,Spanish Restaurant,4bf58dd8d48988d150941735
New York,Baychester,40.866858107252696,-73.83579759808117,Dunkin',40.86780008007166,-73.8333645677676,Donut Shop,4bf58dd8d48988d148941735
New York,Baychester,40.866858107252696,-73.83579759808117,Chase Bank,40.866076105543534,-73.83836965596883,Bank,4bf58dd8d48988d10a951735
New York,Baychester,40.866858107252696,-73.83579759808117,SUBWAY,40.868719,-73.83370699999999,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Baychester,40.866858107252696,-73.83579759808117,Dollar Tree,40.8643798828125,-73.835205078125,Discount Store,52dea92d3cf9994f4e043dbb
New York,Baychester,40.866858107252696,-73.83579759808117,Pizza Hut,40.8686218839239,-73.83380771265149,Pizza Place,4bf58dd8d48988d1ca941735
New York,Baychester,40.866858107252696,-73.83579759808117,ALDI Food Market,40.8632499,-73.8350024,Supermarket,52f2ab2ebcbc57f1066b8b46
New York,Baychester,40.866858107252696,-73.83579759808117,Popeyes Louisiana Kitchen,40.86860057501349,-73.8312082077379,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761
New York,Baychester,40.866858107252696,-73.83579759808117,Mattress Firm,40.86882781982422,-73.83390808105469,Mattress Store,52f2ab2ebcbc57f1066b8b27
New York,Baychester,40.866858107252696,-73.83579759808117,Petco,40.86320122,-73.83454249,Pet Store,4bf58dd8d48988d100951735
New York,Baychester,40.866858107252696,-73.83579759808117,Moe's Southwest Grill,40.86631,-73.83032,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Baychester,40.866858107252696,-73.83579759808117,Dunkin',40.86321156516152,-73.834300472422,Donut Shop,4bf58dd8d48988d148941735
New York,Baychester,40.866858107252696,-73.83579759808117,7 eleven,40.870079040527344,-73.83220672607422,Convenience Store,4d954b0ea243a5684a65b473
New York,Baychester,40.866858107252696,-73.83579759808117,McDonald's,40.86870592437685,-73.83058532145697,Fast Food Restaurant,4bf58dd8d48988d16e941735
New York,Baychester,40.866858107252696,-73.83579759808117,Chuck E. Cheese,40.86321585975214,-73.83326754981726,Arcade,4bf58dd8d48988d1e1931735
New York,Baychester,40.866858107252696,-73.83579759808117,Men's Wearhouse,40.869281189996855,-73.83092614068846,Men's Store,4bf58dd8d48988d106951735
New York,Baychester,40.866858107252696,-73.83579759808117,Deals,40.86365081697354,-73.83542491266289,Discount Store,52dea92d3cf9994f4e043dbb
New York,Baychester,40.866858107252696,-73.83579759808117,Gunhill Wholesale,40.86777185436365,-73.84061351814675,Food & Drink Shop,4bf58dd8d48988d1f9941735
New York,Baychester,40.866858107252696,-73.83579759808117,P.C. Richard & Son,40.86811787434579,-73.83059312471943,Electronics Store,4bf58dd8d48988d122951735
New York,Baychester,40.866858107252696,-73.83579759808117,Journeys,40.865951,-73.830155,Shopping Mall,4bf58dd8d48988d1fd941735
New York,Baychester,40.866858107252696,-73.83579759808117,Damatrixstudios,40.87117330237115,-73.83684592174664,Music Venue,4bf58dd8d48988d1e5931735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Peach Wave,40.85605141607515,-73.85570606675319,Frozen Yogurt Shop,512e7cae91d4cbb4e5efe0af
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Enzo's,40.854232311821725,-73.85436243306151,Italian Restaurant,4bf58dd8d48988d110941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Mr. Q's Chinese Restaurant,40.85579022389548,-73.8554550059393,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Sorrento Pizzeria,40.85438866680259,-73.85451988387852,Pizza Place,4bf58dd8d48988d1ca941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Dunkin',40.85638280761504,-73.85615916190761,Donut Shop,4bf58dd8d48988d148941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Venezia Pizzeria,40.85981175200528,-73.85522374820728,Pizza Place,4bf58dd8d48988d1ca941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Kiraku Hibachi & Sushi,40.853356006929786,-73.85362862246855,Sushi Restaurant,4bf58dd8d48988d1d2941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Liberty Donut & Coffee Shop,40.85533922011825,-73.85533281832504,Coffee Shop,4bf58dd8d48988d1e0931735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Carvel Ice Cream,40.855022,-73.855469,Ice Cream Shop,4bf58dd8d48988d1c9941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Bronx house,40.8566890843586,-73.86046675741161,Performing Arts Venue,4bf58dd8d48988d1f2931735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,SUBWAY,40.854440999999994,-73.855065,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Pasta Pasta,40.85478806485715,-73.85492881053774,Italian Restaurant,4bf58dd8d48988d110941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Shell,40.8557372,-73.85518217,Gas Station,4bf58dd8d48988d113951735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Capital One Bank,40.8531195,-73.8539026,Bank,4bf58dd8d48988d10a951735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Williamsbridge Gourmet Deli,40.85695845016198,-73.85630141364052,Deli / Bodega,4bf58dd8d48988d146941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Milano Italian Delicatessen,40.85647201538086,-73.85626220703125,Deli / Bodega,4bf58dd8d48988d146941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,MTA Subway - Pelham Parkway (5),40.8587404743788,-73.85560769910067,Metro Station,4bf58dd8d48988d1fd931735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,XO Cigar Lounge,40.856154832731505,-73.85581326762136,Smoke Shop,4bf58dd8d48988d123951735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Ana's Bakery & Cafe,40.856021881103516,-73.85604858398438,Bakery,4bf58dd8d48988d16a941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Fresh Tortillas,40.85598720535106,-73.85563665121843,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Edible Arrangements,40.854692410739304,-73.8552694257603,Gift Shop,4bf58dd8d48988d128951735
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Dr. Slamowits - Opthamology,40.85723876953125,-73.85047149658203,Eye Doctor,522e32fae4b09b556e370f19
New York,Pelham Parkway,40.857413498088654,-73.85475564017999,Train Tracks,40.8607892198023,-73.8573236449103,Track,4bf58dd8d48988d106941735
New York,City Island,40.847246704918135,-73.78648845267412,City Island Diner,40.847237825113424,-73.78624488983156,Diner,4bf58dd8d48988d147941735
New York,City Island,40.847246704918135,-73.78648845267412,Artie's Steak and Seafood,40.849542144998146,-73.78731730033616,Italian Restaurant,4bf58dd8d48988d110941735
New York,City Island,40.847246704918135,-73.78648845267412,Lickety Split Ice Cream,40.84676548172612,-73.7864031834924,Ice Cream Shop,4bf58dd8d48988d1c9941735
New York,City Island,40.847246704918135,-73.78648845267412,Bistro SK,40.84638676701103,-73.78626182722242,French Restaurant,4bf58dd8d48988d10c941735
New York,City Island,40.847246704918135,-73.78648845267412,Crab Shanty,40.84880668044417,-73.78721145699679,Seafood Restaurant,4bf58dd8d48988d1ce941735
New York,City Island,40.847246704918135,-73.78648845267412,City Island Nautical Museum,40.847624203536704,-73.78450645059519,History Museum,4bf58dd8d48988d190941735
New York,City Island,40.847246704918135,-73.78648845267412,Black Whale,40.846397849807644,-73.78643822317905,American Restaurant,4bf58dd8d48988d14e941735
New York,City Island,40.847246704918135,-73.78648845267412,Amadiz Cigars,40.85136377651722,-73.78848053398241,Smoke Shop,4bf58dd8d48988d123951735
New York,City Island,40.847246704918135,-73.78648845267412,Seafood City,40.85096727524957,-73.7897782218804,Seafood Restaurant,4bf58dd8d48988d1ce941735
New York,City Island,40.847246704918135,-73.78648845267412,Starving Artist Cafe & Gallery,40.845396,-73.786055,Music Venue,4bf58dd8d48988d1e5931735
New York,City Island,40.847246704918135,-73.78648845267412,Chase Bank,40.84410720348577,-73.78557694455202,Bank,4bf58dd8d48988d10a951735
New York,City Island,40.847246704918135,-73.78648845267412,The Snug,40.84719881133644,-73.78646581041706,Bar,4bf58dd8d48988d116941735
New York,City Island,40.847246704918135,-73.78648845267412,Filomena's Pizza & Pasta,40.846745636130926,-73.78618942327299,Pizza Place,4bf58dd8d48988d1ca941735
New York,City Island,40.847246704918135,-73.78648845267412,Lucky Stone Jewelry & Craft,40.844459533691406,-73.7857437133789,Arts & Crafts Store,4bf58dd8d48988d127951735
New York,City Island,40.847246704918135,-73.78648845267412,Focal Point Gallery,40.847561,-73.78686,Art Gallery,4bf58dd8d48988d1e2931735
New York,City Island,40.847246704918135,-73.78648845267412,Clipper Coffee,40.846334,-73.785945,Café,4bf58dd8d48988d16d941735
New York,City Island,40.847246704918135,-73.78648845267412,Papa John's Deli,40.847668423346974,-73.78668057425612,Deli / Bodega,4bf58dd8d48988d146941735
New York,City Island,40.847246704918135,-73.78648845267412,City Island Pharmacy,40.846919,-73.78605300000001,Pharmacy,4bf58dd8d48988d10f951735
New York,City Island,40.847246704918135,-73.78648845267412,Kaleidoscope Gallery,40.846466277355056,-73.78622576870174,Jewelry Store,4bf58dd8d48988d111951735
New York,City Island,40.847246704918135,-73.78648845267412,IGA City Island,40.84929913441278,-73.78737363451076,Grocery Store,4bf58dd8d48988d118951735
New York,City Island,40.847246704918135,-73.78648845267412,239 Play,40.845095,-73.785788,Thrift / Vintage Store,4bf58dd8d48988d101951735
New York,City Island,40.847246704918135,-73.78648845267412,Robots & Rayguns,40.845016,-73.785885,Thrift / Vintage Store,4bf58dd8d48988d101951735
New York,City Island,40.847246704918135,-73.78648845267412,Ambrosia Park,40.8441821465368,-73.78531806941565,Park,4bf58dd8d48988d163941735
New York,City Island,40.847246704918135,-73.78648845267412,Rays Cafe Resturant,40.843999,-73.78558100000001,Spanish Restaurant,4bf58dd8d48988d150941735
New York,City Island,40.847246704918135,-73.78648845267412,City Island Little League Field,40.843781,-73.784759,Baseball Field,4bf58dd8d48988d1e8941735
New York,City Island,40.847246704918135,-73.78648845267412,Harlem Yacht Club,40.850109247177585,-73.78974077256755,Boat or Ferry,4bf58dd8d48988d12d951735
New York,City Island,40.847246704918135,-73.78648845267412,North Minneford Yacht Club,40.843255,-73.784657,Boat or Ferry,4bf58dd8d48988d12d951735
New York,City Island,40.847246704918135,-73.78648845267412,Stuyvesant Yacht Club,40.843405404239135,-73.78918438009727,Harbor / Marina,4bf58dd8d48988d1e0941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,E. Mosholu Parkway South and Bainbridge Ave,40.87224819764808,-73.88228625969055,Park,4bf58dd8d48988d163941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Nick's Garden Coffee Shop,40.86773006303234,-73.88341474664401,Diner,4bf58dd8d48988d147941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,My Place Family Pizza,40.86926155772971,-73.88947570131111,Pizza Place,4bf58dd8d48988d1ca941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,National Restaurant & Coffee,40.87300715055455,-73.88908200028848,Diner,4bf58dd8d48988d147941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Jolly Tinker,40.86745127461597,-73.88353583600046,Bar,4bf58dd8d48988d116941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Bedford Park Gourmet Deli,40.86800966320367,-73.8842049508711,Deli / Bodega,4bf58dd8d48988d146941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Webster Cafe,40.86728998621904,-73.8836194832744,Diner,4bf58dd8d48988d147941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Madden's Pub,40.87298848588746,-73.88869859193673,Pub,4bf58dd8d48988d11b941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,OK Mr. Pancho,40.867343,-73.883963,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Las Maravillas De Mexico,40.87313535316203,-73.88901886539281,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Pioneer Cherry Valley Marketplace,40.866898214837654,-73.88382629206778,Supermarket,52f2ab2ebcbc57f1066b8b46
New York,Bedford Park,40.870185164975325,-73.8855121841913,SUBWAY,40.867227,-73.88412199999999,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,CTown Supermarkets,40.87393696550383,-73.88391345396735,Grocery Store,4bf58dd8d48988d118951735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Jerome's Pizza,40.87310727496674,-73.88904984641387,Pizza Place,4bf58dd8d48988d1ca941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Blink Fitness,40.873893,-73.888768,Gym,4bf58dd8d48988d176941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Hung Hing Chinese Restaurant,40.871181206606806,-73.88675855253665,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Bedford Cafe Restaurant,40.87341387211989,-73.88919548256142,Diner,4bf58dd8d48988d147941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Family Dollar,40.86706540574046,-73.88405259376377,Discount Store,52dea92d3cf9994f4e043dbb
New York,Bedford Park,40.870185164975325,-73.8855121841913,Choi Yuan - Chinese Restaurant,40.873077802879685,-73.88908621196552,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Dunkin',40.872716,-73.88646800000001,Donut Shop,4bf58dd8d48988d148941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,SUBWAY,40.872585858388554,-73.8896375901331,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,La Rola Resturant,40.866037,-73.886206,Spanish Restaurant,4bf58dd8d48988d150941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Bedford Pizza,40.867731972856994,-73.88408353719713,Pizza Place,4bf58dd8d48988d1ca941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Metro North - Botanical Garden Train Station,40.867468425056806,-73.88145364946986,Train Station,4bf58dd8d48988d129951735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Mi Favorita,40.868497999999995,-73.882209,Deli / Bodega,4bf58dd8d48988d146941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,The Bronx Mini Deli,40.869452,-73.890298,Deli / Bodega,4bf58dd8d48988d146941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Lena Restaurant,40.86983998935334,-73.89046709970651,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,National Coffee Shop,40.872841,-73.889053,Coffee Shop,4bf58dd8d48988d1e0931735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Hong Kong Kitchen,40.869617,-73.890512,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Bedford Park,40.870185164975325,-73.8855121841913,Whitecastle,40.86636438733783,-73.886282739298,Burger Joint,4bf58dd8d48988d16c941735
